Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Activity Gear,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Calories,Max Temperature,Average Temperature,Relative Effort.1,Number of Runs,Uphill Time,Downhill Time,Other Time,Gear
1958811571,"Nov 11, 2018, 1:34:43 PM",Morning Run,Run,,0:59:13,7.0,163.0,70.0,,3553.0,3553.0,11273.599609375,4.599999904632568,,79.0,91.0,233.6000061035156,272.3999938964844,8.399999618530273,-0.1046693176031112,,,83.0,80.35416412353516,163.0,147.52505493164062,900.0,,15.0,70.0,,,,,
1963477169,"Nov 14, 2018, 12:24:14 AM",Evening Run,Run,7x800.  I missed the button on the watch and didn't record the first one.,0:59:00,7.13,176.0,110.0,,3540.0,3352.0,11478.7001953125,4.699999809265137,,7.0,16.0,243.0,250.0,22.600000381469727,0.0087117878720164,,,88.0,80.81156158447266,176.0,159.6112518310547,938.0,,13.0,110.0,,,,,
1966063720,"Nov 15, 2018, 12:28:39 PM",Morning Run,Run,,1:13:16,8.89,178.0,104.0,,4396.0,4396.0,14305.900390625,4.199999809265137,,100.0,104.0,233.0,278.0,8.899999618530273,-0.0195723436772823,,,85.0,79.99067687988281,178.0,152.32347106933594,1161.0,,10.0,104.0,,,,,
1969856919,"Nov 17, 2018, 1:13:41 PM",Warm up,Run,,0:08:00,0.86,161.0,7.0,,480.0,480.0,1391.0999755859375,4.400000095367432,,4.0,4.0,243.8000030517578,250.0,9.0,-0.0143771115690469,,,80.0,78.41127014160156,161.0,145.6805877685547,124.0,,15.0,7.0,,,,,
1969873399,"Nov 17, 2018, 1:29:46 PM",Chosen Half 2018,Run,"Took it easy for 10, then ran the downhill last 3 hard. 2 minute PR on a hilly course, so now looking to go sub 1:35 at Rock and Roll. ",1:36:50,13.16,175.0,211.0,,5810.0,5810.0,21180.19921875,5.199999809265137,,129.0,178.0,172.1999969482422,222.6000061035156,11.199999809265137,-0.232292428612709,,,88.0,81.11600494384766,175.0,163.2926025390625,1637.0,,13.0,211.0,,,,,
1973591808,"Nov 19, 2018, 12:34:35 PM",Morning Run,Run,,0:56:04,6.43,167.0,56.0,,3364.0,3364.0,10354.5,4.099999904632568,,73.0,87.0,236.1999969482422,270.79998779296875,8.600000381469727,-0.1294123381376266,,,82.0,79.55915832519531,167.0,145.5689697265625,810.0,,19.0,56.0,,,,,
1976993597,"Nov 21, 2018, 12:31:25 PM",Morning Run,Run,,0:50:19,6.08,177.0,100.0,,3019.0,3019.0,9786.900390625,4.199999809265137,,59.0,72.0,244.3999938964844,272.3999938964844,9.0,-0.1205693334341049,,,84.0,79.948974609375,177.0,160.1090087890625,824.0,,14.0,100.0,,,,,
1978777287,"Nov 22, 2018, 1:33:31 PM",Morning Run,Run,,0:47:41,5.51,168.0,72.0,,2861.0,2824.0,8863.2001953125,4.599999904632568,,33.0,49.0,227.1999969482422,259.0,16.399999618530273,-0.1624695360660553,,,87.0,79.58531188964844,168.0,154.06613159179688,737.0,,17.0,72.0,,,,,
1980425719,"Nov 23, 2018, 12:44:11 PM",Morning Run,Run,,0:36:35,4.01,148.0,17.0,,2195.0,2092.0,6456.0,4.199999809265137,,57.0,69.0,232.1999969482422,276.3999938964844,11.399999618530272,-0.1951672881841659,,,83.0,79.53208923339844,148.0,137.70521545410156,448.0,,20.0,17.0,,,,,
1982245375,"Nov 24, 2018, 12:39:11 PM",Morning Run,Run,,1:41:09,12.2,181.0,208.0,,6069.0,5966.0,19636.69921875,4.900000095367432,,79.0,93.0,242.6000061035156,288.3999938964844,11.5,-0.075369082391262,,,100.0,79.01459503173828,181.0,160.9279022216797,1640.0,,13.0,208.0,,,,,
1985817356,"Nov 26, 2018, 12:11:30 PM",Morning Run,Run,,0:34:43,4.09,176.0,44.0,,2083.0,2078.0,6581.2001953125,4.199999809265137,,52.0,63.0,236.0,277.6000061035156,15.699999809265137,-0.173220694065094,,,88.0,79.15077209472656,176.0,150.05343627929688,545.0,,17.0,44.0,,,,,
1989343000,"Nov 28, 2018, 1:27:28 PM",Morning Run,Run,,0:04:43,0.53,143.0,1.0,,283.0,283.0,867.5999755859375,3.900000095367432,,1.0,0.0,217.6000061035156,220.6000061035156,18.600000381469727,0.0922083929181099,,,80.0,78.10247039794922,143.0,134.88339233398438,65.0,,22.0,1.0,,,,,
1989343382,"Nov 28, 2018, 1:35:02 PM",AF PT test,Run,,0:09:55,1.53,146.0,4.0,,595.0,595.0,2468.10009765625,5.199999809265137,,2.0,4.0,215.6000061035156,219.3999938964844,15.699999809265137,-0.0162067990750074,,,87.0,82.93445587158203,146.0,135.74789428710938,138.0,,17.0,4.0,,,,,
1989380382,"Nov 28, 2018, 1:51:55 PM",Morning Run,Run,,0:25:44,3.03,160.0,35.0,,1544.0,1544.0,4872.2998046875,3.900000095367432,,5.0,5.0,214.3999938964844,218.6000061035156,13.100000381469728,-0.0369435362517833,,,81.0,79.4021987915039,160.0,148.9378204345703,413.0,,16.0,35.0,,,,,
1992851275,"Nov 30, 2018, 3:21:10 PM",Morning Run,Run,,0:48:09,5.46,165.0,62.0,,2889.0,2745.0,8788.2001953125,4.599999904632568,,14.0,24.0,211.8000030517578,227.3999938964844,6.699999809265137,-0.1570287495851516,,,84.0,79.53117370605469,165.0,150.29930114746094,727.0,,23.0,62.0,,,,,
1996635205,"Dec 2, 2018, 1:15:15 PM",Rock and Roll San Antonio Half,Run,,1:31:11,13.32,175.0,220.0,,5471.0,5471.0,21435.80078125,7.599999904632568,,53.0,67.0,190.3999938964844,217.0,8.800000190734863,-0.0559811145067215,,,88.0,82.2475357055664,175.0,165.15447998046875,1583.0,,18.0,220.0,,,,,4072040.0
1999674551,"Dec 4, 2018, 12:32:43 PM",Morning Run,Run,,1:16:46,7.98,167.0,78.0,,4606.0,4081.0,12845.599609375,4.199999809265137,,86.0,97.0,227.1999969482422,276.20001220703125,24.299999237060547,-0.0903032943606376,,,86.0,79.80117797851562,167.0,146.71673583984375,1010.0,,17.0,78.0,,,,,
2002243730,"Dec 5, 2018, 8:06:12 PM",Afternoon Run,Run,,1:17:21,9.01,182.0,174.0,,4641.0,4628.0,14502.7001953125,4.599999904632568,,91.77501678466795,101.0,221.3999938964844,252.6999969482422,28.600000381469727,-0.0517145097255706,,,86.0,78.6325912475586,182.0,162.42230224609375,1325.0,,19.0,174.0,,,,,
2004834742,"Dec 7, 2018, 1:30:46 PM",Morning Run,Run,,0:35:05,4.08,169.0,55.0,,2105.0,2105.0,6566.5,4.0,,55.0,61.0,240.8000030517578,279.79998779296875,10.699999809265137,-0.0791898295283317,,,83.0,79.21160125732422,169.0,152.62232971191406,549.0,,20.0,55.0,,,,,
2006739174,"Dec 8, 2018, 1:29:40 PM",Morning Run,Run,,2:34:46,18.38,172.0,249.0,,9286.0,8925.0,29580.900390625,5.0,,116.0,149.0,236.6000061035156,303.79998779296875,14.0,-0.1014167889952659,,,85.0,79.41487884521484,172.0,154.8087921142578,2106.0,,13.0,249.0,,,,,
2010001177,"Dec 10, 2018, 12:20:39 PM",Morning Run,Run,,1:07:16,7.11,183.0,85.0,,4036.0,3581.0,11442.2001953125,4.699999809265137,,87.0,97.0,241.6000061035156,275.79998779296875,9.399999618530272,-0.0908916145563125,,,90.0,80.13941192626953,183.0,151.21153259277344,925.0,,11.0,85.0,,,,,
2011609037,"Dec 11, 2018, 11:55:00 AM",Morning Run,Run,,0:49:03,6.0,172.0,41.0,,2943.0,2943.0,9662.7001953125,3.5999999046325684,,0.0,10.0,258.0,258.0,0.0,0.0,,,90.0,80.76013946533203,172.0,143.4108123779297,714.0,,23.0,41.0,,,,,
2015849023,"Dec 13, 2018, 8:22:02 PM","2 up, 8@MP (7:55), 1 down",Run,Didn’t hit goal pace for the two miles that were into the crazy headwind. Overall tougher effort than I was expecting. ,1:30:04,11.0,175.0,158.0,,5404.0,5369.0,17711.400390625,6.5,,84.0,113.0,224.3999938964844,261.0,29.200000762939453,-0.1106631904840469,,,84.0,79.18196868896484,175.0,157.5878143310547,1466.0,,23.0,158.0,,,,,
2016633125,"Dec 14, 2018, 12:53:53 PM",Morning Run,Run,,0:34:05,4.05,166.0,37.0,,2045.0,2045.0,6510.7998046875,5.099999904632568,,57.0,72.0,233.0,277.3999938964844,17.700000762939453,-0.2088837027549743,,,84.0,80.23580932617188,166.0,146.5880584716797,522.0,,18.0,37.0,,,,,
2018513058,"Dec 15, 2018, 1:10:50 PM",22 miler,Run,Felt good through 17 then had to push to hold pace for the last 5.,3:10:06,22.0,178.0,336.0,,11406.0,11155.0,35415.5,6.5,,145.0,161.0,215.0,263.6000061035156,13.600000381469728,-0.0519546531140804,,,83.0,79.59130859375,178.0,157.22708129882812,2731.0,,15.0,336.0,,,,,
2021680046,"Dec 17, 2018, 12:45:13 PM","2 up, 5x1 mile, 1 down",Run,"6:59, 7:06, 7:07, 7:20, 7:11. Just off 7 min goal pace, but about what I expected on tired legs. ",1:17:05,9.33,169.0,123.0,,4625.0,4462.0,15009.400390625,4.699999809265137,,37.0,74.0,234.1999969482422,259.6000061035156,24.200000762939453,0.0013324982719495,,,87.0,80.41552734375,169.0,155.21066284179688,1159.0,,15.0,123.0,,,,,
2023311499,"Dec 18, 2018, 12:22:34 PM",Morning Run,Run,,1:19:45,9.19,168.0,95.0,,4785.0,4774.0,14795.0,5.0,,89.0,100.0,228.3999938964844,276.20001220703125,11.899999618530272,-0.1216627210378646,,,84.0,79.00775146484375,168.0,147.09092712402344,1139.0,,16.0,95.0,,,,,
2024986939,"Dec 19, 2018, 12:58:35 PM","2 up, 3 @ MP, 1 down",Run,,0:49:02,6.0,168.0,74.0,,2942.0,2942.0,9661.7001953125,4.300000190734863,,65.0,74.0,234.0,276.3999938964844,9.0,-0.1200616881251335,,,83.0,79.68864440917969,168.0,152.4894561767578,784.0,,20.0,74.0,,,,,
2028647465,"Dec 21, 2018, 9:53:27 PM",Afternoon Run,Run,,0:34:02,4.0,160.0,31.0,,2042.0,2042.0,6445.7998046875,3.900000095367432,,51.0,55.0,247.1999969482422,282.20001220703125,11.899999618530272,-0.0248223654925823,,,81.0,79.10088348388672,160.0,143.81195068359375,504.0,,23.0,31.0,,,,,
2029897183,"Dec 22, 2018, 1:06:19 PM",20 miles,Run,First 10 with SARR then on my own for the second half. Progressively faster the whole way and felt strong at the end which was encouraging after having some disappointing efforts this week. ,2:49:42,20.08,169.0,266.0,,10182.0,9981.0,32309.400390625,7.5,,124.0,171.0,152.8000030517578,212.0,12.0,-0.1417544186115265,,,83.0,79.96650695800781,169.0,153.2694549560547,2297.0,,14.0,266.0,,,,,
2033967504,"Dec 24, 2018, 9:02:59 PM",Afternoon Run,Run,,1:00:49,7.01,172.0,104.0,,3649.0,3649.0,11279.2001953125,4.599999904632568,,82.0,85.0,232.6000061035156,262.3999938964844,20.899999618530277,-0.033690333366394,,,100.0,79.02413940429688,172.0,156.02688598632812,984.0,,22.0,104.0,,,,,
2035345963,"Dec 25, 2018, 9:23:09 PM",Christmas 4x800. ,Run,Tried to sneak this in today but ended up cutting it in half.  Between a full stomach and the wind I just wasn’t feeling it. ,0:49:54,5.97,170.0,62.0,,2994.0,2865.0,9610.400390625,5.0,,48.0,49.0,290.6000061035156,303.0,10.899999618530272,-0.0312161818146705,,,87.0,80.41346740722656,170.0,150.20062255859375,668.0,,24.0,62.0,,,,,
2037330004,"Dec 26, 2018, 10:58:06 PM",Afternoon Run,Run,,0:26:15,3.03,151.0,23.0,,1575.0,1575.0,4880.39990234375,4.199999809265137,,19.0,38.0,235.8000030517578,254.1999969482422,4.5,-0.3606261909008026,,,82.0,78.87643432617188,151.0,142.32528686523438,378.0,,23.0,23.0,,,,,
2038188604,"Dec 27, 2018, 12:05:10 PM",Morning Run,Run,,1:23:25,10.0,175.0,119.0,,5005.0,4736.0,16104.5,5.400000095367432,,96.52857208251952,114.0,226.3000030517578,269.8999938964844,21.600000381469727,-0.0769971162080764,,,93.0,80.74724578857422,175.0,152.0667266845703,1212.0,,13.0,119.0,,,,,
2040019148,"Dec 28, 2018, 12:19:31 PM",Morning Run,Run,,0:33:33,4.01,175.0,43.0,,2013.0,2013.0,6459.2001953125,4.199999809265137,,52.0,69.0,235.3999938964844,267.20001220703125,26.100000381469727,-0.0216745100915431,,,83.0,80.35487365722656,175.0,150.67942810058594,523.0,,13.0,43.0,,,,,
2043071749,"Dec 29, 2018, 10:25:47 PM",20 miles,Run,"Back and forth between paved paths and trails so the splits are all over the place.  Didn't really feel like doing this today and almost quit 4 or 5 times, but got through it.",2:57:18,20.0,158.0,221.0,,10638.0,10436.0,32196.099609375,5.900000095367432,,140.0,158.0,232.6000061035156,266.6000061035156,33.900001525878906,-0.025468923151493,,,83.0,78.97403717041016,158.0,147.4873809814453,2337.0,,14.0,221.0,,,,,
2049107017,"Jan 1, 2019, 6:17:39 PM","5 mile jog, 6x800, 1 mile cool down",Run,,1:26:27,10.62,169.0,112.0,,5187.0,5184.0,17089.099609375,4.900000095367432,,80.0,76.0,226.6000061035156,255.0,17.200000762939453,-0.0058516832068562,,,85.0,79.69810485839844,169.0,148.88418579101562,1236.0,,16.0,112.0,,,,,
2050345898,"Jan 2, 2019, 12:12:50 PM",Morning Run,Run,,0:54:59,6.36,177.0,108.0,,3299.0,3299.0,10243.5,5.099999904632568,,70.0,80.0,232.8000030517578,272.20001220703125,49.09999847412109,-0.0331917814910411,,,83.0,79.28705596923828,177.0,160.06365966796875,880.0,,11.0,108.0,,,,,
2053239698,"Jan 3, 2019, 5:15:06 PM",Lunch Run,Run,,1:03:33,8.2,179.0,109.0,,3813.0,3806.0,13201.599609375,7.300000190734863,,78.0,85.0,226.0,253.8000030517578,29.899999618530277,-0.101502850651741,,,87.0,80.58789825439453,179.0,155.88482666015625,981.0,,16.0,109.0,,,,,
2055728045,"Jan 4, 2019, 8:57:10 PM",Afternoon Run,Run,,0:34:04,4.0,161.0,43.0,,2044.0,2044.0,6446.0,5.400000095367432,,51.0,57.0,239.0,271.3999938964844,11.800000190734863,-0.049643188714981,,,83.0,79.41482543945312,161.0,147.45103454589844,497.0,,23.0,43.0,,,,,
2057523676,"Jan 5, 2019, 1:10:58 PM",18 with SARR,Run,Last long run before Houston!  Definitely looking forward to tapering after 4 straight weeks around 50 miles. ,2:45:40,18.21,181.0,218.0,,9940.0,9576.0,29314.69921875,5.199999809265137,,100.0,124.0,167.39999389648438,186.3999938964844,39.59999847412109,-0.0013645031722262,,,82.0,78.46361541748047,181.0,150.4478302001953,2114.0,,9.0,218.0,,,,,
2061982262,"Jan 7, 2019, 12:08:51 PM","6 easy, 9x 400 (2 min jog), 1 mile cool down",Run,90 sec goal for the intervals. A couple 92s with the rest all at 90 or under. ,1:41:39,11.36,166.0,99.0,,6099.0,5664.0,18279.0,6.400000095367432,,114.0,96.0,148.60000610351562,194.0,21.5,-0.0503309816122055,,,89.0,79.66130065917969,166.0,145.9026336669922,1926.6802978515625,,19.0,99.0,,,,,
2064054865,"Jan 8, 2019, 11:53:42 AM",Morning Run,Run,,0:46:33,5.37,178.0,83.0,,2793.0,2769.0,8657.5,4.800000190734863,,58.0,67.0,235.3999938964844,264.6000061035156,21.100000381469727,-0.0485128499567508,,,84.0,80.48895263671875,178.0,157.76319885253906,751.0,,18.0,83.0,,,,,
2066622789,"Jan 9, 2019, 1:52:08 PM",Morning Run,Run,,0:40:56,5.08,171.0,62.0,,2456.0,2456.0,8172.2998046875,4.900000095367432,,28.0,30.0,213.8000030517578,226.6000061035156,21.399999618530277,0.0024472915101796,,,82.0,80.0957260131836,171.0,153.24359130859375,642.0,,16.0,62.0,,,,,
2070914239,"Jan 11, 2019, 12:42:46 PM",Morning Run,Run,,0:27:10,3.17,162.0,26.0,,1630.0,1630.0,5103.5,4.300000190734863,,50.0,55.0,237.1999969482422,270.6000061035156,47.900001525878906,0.0979719832539558,,,82.0,79.4003677368164,162.0,143.42391967773438,401.0,,17.0,26.0,,,,,
2073410277,"Jan 12, 2019, 1:01:26 PM",Tempo with SARR,Run,"Goal was marathon pace, but with traffic and intersections downtown it took a while to settle into a groove. Legs felt good and it definitely seemed like a pace I’ll be able to hold for the full next week. ",1:49:33,13.84,165.0,182.0,,6573.0,6528.0,22286.599609375,9.699999809265137,,34.0,56.0,174.1999969482422,207.0,35.099998474121094,0.0053844014182686,,,85.0,80.0749282836914,165.0,155.0772247314453,1736.0,,15.0,182.0,,,,,
2078000394,"Jan 14, 2019, 12:58:31 PM",Morning Run,Run,,0:33:55,4.03,172.0,35.0,,2035.0,2035.0,6487.39990234375,5.0,,58.0,65.0,236.0,269.6000061035156,42.59999847412109,0.0184973943978548,,,84.0,79.90314483642578,172.0,145.97494506835938,519.0,,13.0,35.0,,,,,
2080413486,"Jan 15, 2019, 2:46:31 PM",Morning Run,Run,,0:45:12,5.34,161.0,40.0,,2712.0,2666.0,8600.900390625,5.199999809265137,,20.0,45.0,226.0,255.1999969482422,36.0,-0.1976537406444549,,,89.0,80.0884780883789,161.0,143.44239807128906,663.0,,13.0,40.0,,,,,
2082541593,"Jan 16, 2019, 12:46:31 PM",Morning Run,Run,,0:26:57,3.21,180.0,35.0,,1617.0,1617.0,5178.0,4.5,,53.0,59.0,237.0,269.0,25.399999618530277,-0.0231749713420867,,,84.0,80.69416809082031,180.0,150.82374572753906,434.0,,16.0,35.0,,,,,
2086813490,"Jan 18, 2019, 12:56:40 PM",Morning Run,Run,,0:26:38,3.17,174.0,41.0,,1598.0,1588.0,5101.89990234375,5.300000190734863,,45.0,55.0,236.1999969482422,267.79998779296875,10.699999809265137,-0.1568043231964111,,,82.0,79.3441162109375,174.0,154.4478759765625,434.0,,18.0,41.0,,,,,
2089066173,"Jan 19, 2019, 1:20:47 PM",Morning Run,Run,,0:22:35,2.17,158.0,21.0,,1355.0,1120.0,3496.0,4.0,,26.0,34.0,228.0,254.6000061035156,24.299999237060547,-0.2860412001609802,,,86.0,81.0675048828125,158.0,146.11659240722656,278.0,,14.0,21.0,,,,,
2092243354,"Jan 20, 2019, 1:01:34 PM",Houston Marathon 2019 - 37 minute PR!,Run,"Felt really strong and had to keep my pace in check for the first 18 or so. Tried to turn it up at mile 20 to shoot for 3:20 but my legs weren’t responding. The last two miles were tough, but overall I’m really pleased with the result. ",3:21:21,26.66,186.0,448.0,,12081.0,12078.0,42912.0,13.399999618530272,,106.8000030517578,87.0,4.599999904632568,33.599998474121094,28.0,-0.0223713647574186,,,85.0,81.20459747314453,186.0,163.0552520751953,3396.0,,6.0,448.0,,,,,4072040.0
2094835989,"Jan 21, 2019, 9:58:28 PM",Recovery run,Run,,0:36:48,4.15,168.0,47.0,,2208.0,2199.0,6681.10009765625,4.199999809265137,,34.0,36.0,231.1999969482422,254.8000030517578,14.300000190734863,-0.0089805573225021,,,82.0,79.28193664550781,168.0,147.21337890625,548.0,,22.0,47.0,,,,,
2099162306,"Jan 23, 2019, 9:54:30 PM",Afternoon Run,Run,,0:58:56,6.51,176.0,76.0,,3536.0,3524.0,10471.099609375,4.0,,72.0,86.0,222.3999938964844,254.8000030517578,21.5,-0.0974109694361686,,,82.0,78.50753784179688,176.0,148.322265625,875.0,,17.0,76.0,,,,,
2102259845,"Jan 25, 2019, 12:48:15 PM",Morning Run,Run,,0:51:40,6.36,165.0,89.0,,3100.0,3100.0,10248.7001953125,6.099999904632568,,69.0,80.0,234.3999938964844,271.3999938964844,10.800000190734863,0.0214661378413438,,,82.0,79.43346405029297,165.0,156.7541961669922,823.0,,13.0,89.0,,,,,
2104508129,"Jan 26, 2019, 1:04:46 PM",10 miles with SARR,Run,,1:31:07,10.02,170.0,135.0,,5467.0,5384.0,16130.099609375,6.400000095367432,,39.0,41.0,190.8000030517578,206.8000030517578,20.0,-0.0371975377202034,,,82.0,78.05415344238281,170.0,152.80816650390625,1339.0,,14.0,135.0,,,,,
2110033353,"Jan 28, 2019, 10:13:52 PM",Afternoon Run,Run,,1:23:43,8.46,178.0,170.0,,5023.0,4271.0,13612.400390625,4.599999904632568,,45.0,61.0,223.3999938964844,253.6000061035156,14.300000190734863,-0.0749316811561584,,,86.0,79.2836685180664,178.0,163.61062622070312,1185.0,,21.0,170.0,,,,,
2113204602,"Jan 30, 2019, 12:51:04 PM",Morning Run,Run,,0:52:42,6.4,179.0,107.0,,3162.0,3130.0,10302.5,4.599999904632568,,68.0,78.0,236.1999969482422,271.0,20.0,-0.0155302109196782,,,87.0,80.91407775878906,179.0,160.20518493652344,851.0,,11.0,107.0,,,,,
2119082582,"Feb 2, 2019, 1:25:43 PM",Warm up,Run,,0:08:34,0.98,164.0,7.0,,514.0,514.0,1569.5999755859375,6.300000190734863,,3.0,5.0,173.0,178.8000030517578,19.700000762939453,-0.0509684011340141,,,82.0,79.345703125,164.0,142.25680541992188,124.0,,21.0,7.0,,,,,
2119534487,"Feb 2, 2019, 2:00:32 PM",Carnival of Venice Half,Run,"Not sure why I wanted to do a half 2 weeks after a full. Tried to go out at PR pace but quickly realized my legs were heavy and that wasn’t going to work. Hung in for a decent time but the last 4 miles or so were pretty tough. 5th overall, 2nd Master, top of age group. ",1:32:50,13.08,173.0,194.0,,5570.0,5566.0,21055.400390625,5.099999904632568,,113.0,115.0,155.39999389648438,182.3999938964844,22.399999618530277,-0.0047493753954768,,,89.0,81.33063507080078,173.0,162.18885803222656,1544.0,,17.0,194.0,,,,,4072040.0
2125741833,"Feb 5, 2019, 12:49:00 PM",Morning Run,Run,,1:00:05,7.27,172.0,97.0,,3605.0,3605.0,11702.2001953125,7.300000190734863,,56.0,64.0,226.1999969482422,254.6000061035156,29.5,-0.0563996508717536,,,97.0,79.77033996582031,172.0,155.367919921875,948.0,,21.0,97.0,,,,,
2127938153,"Feb 6, 2019, 12:17:54 PM",Morning Run,Run,,0:33:15,4.0,165.0,35.0,,1995.0,1995.0,6445.7998046875,4.5,,51.0,58.0,239.0,272.3999938964844,42.29999923706055,-0.009308386594057,,,83.0,79.86238098144531,165.0,143.70376586914062,480.0,,22.0,35.0,,,,,4072064.0
2130163920,"Feb 7, 2019, 12:47:20 PM","20 min up, 15 min tempo, 20 down",Run,,0:55:03,6.69,171.0,74.0,,3303.0,3303.0,10766.2001953125,4.900000095367432,,43.0,60.0,224.3999938964844,253.8000030517578,22.0,-0.0817372873425483,,,83.0,79.94060516357422,171.0,152.2755126953125,862.0,,23.0,74.0,,,,,4072064.0
2134926862,"Feb 9, 2019, 3:49:08 PM",Morning Run,Run,,1:23:34,10.15,183.0,147.0,,5014.0,5000.0,16338.900390625,4.300000190734863,,163.0,171.0,232.1999969482422,283.20001220703125,20.0,-0.0354981049895286,,,87.0,80.03251647949219,183.0,155.87692260742188,1288.0,,7.0,147.0,,,,,4072064.0
2137198111,"Feb 10, 2019, 2:57:56 PM",Morning Run,Run,,0:46:10,5.52,176.0,53.0,,2770.0,2770.0,8890.7001953125,4.599999904632568,,77.0,81.0,235.8000030517578,269.79998779296875,11.399999618530272,-0.1124770864844322,,,83.0,80.27466583251953,176.0,147.2421417236328,688.0,,11.0,53.0,,,,,4072064.0
2142359764,"Feb 12, 2019, 10:58:45 PM",Afternoon Run,Run,,1:08:46,8.05,175.0,116.0,,4126.0,4014.0,12958.400390625,5.300000190734863,,63.0,76.0,222.0,254.0,21.100000381469727,-0.0324114076793193,,,85.0,79.33241271972656,175.0,155.9743194580078,1073.0,,19.0,116.0,,,,,4072064.0
2149726192,"Feb 14, 2019, 10:47:27 PM","20 min warm up, 3x 1 mile w/ 3 minute rest. 1 mile cool down",Run,Not good. Was going to be 6x 1 mile but had no motivation or energy. 6:45 was the target pace but struggled to keep them under 7:00.  Ugh. ,0:58:38,7.39,175.0,103.0,,3518.0,3518.0,11898.2998046875,5.400000095367432,,47.0,49.0,227.8000030517578,254.1999969482422,22.799999237060547,-0.0302564240992069,,,83.0,79.85848236083984,175.0,157.07534790039062,953.0,,21.0,103.0,,,,,4072064.0
2153121113,"Feb 16, 2019, 1:12:41 PM",Morning Run,Run,,1:33:36,11.11,169.0,138.0,,5616.0,5549.0,17879.5,6.5,,78.0,99.0,223.8000030517578,255.8000030517578,40.0,-0.0369137823581695,,,85.0,79.47639465332031,169.0,153.0494842529297,1399.0,,14.0,138.0,,,,,4072064.0
2157971927,"Feb 18, 2019, 2:31:33 PM",Morning Run,Run,,0:41:36,4.75,168.0,58.0,,2496.0,2405.0,7648.2001953125,6.5,,42.0,57.0,221.0,254.6000061035156,45.79999923706055,-0.0549148805439472,,,87.0,80.6583023071289,168.0,152.64044189453125,618.0,,15.0,58.0,,,,,4072064.0
2161410442,"Feb 19, 2019, 10:55:09 PM",Afternoon Run,Run,,0:42:48,4.85,162.0,54.0,,2568.0,2444.0,7813.39990234375,4.5,,32.0,38.0,228.1999969482422,253.8000030517578,11.300000190734863,-0.1023882031440734,,,86.0,79.5047378540039,162.0,149.15199279785156,614.0,,12.0,54.0,,,,,
2162455612,"Feb 20, 2019, 11:56:46 AM","20 min warm up, 8x1k + 3x200 (200m jog recoveries), 2 miles cool down",Run,,1:27:16,11.0,174.0,162.0,,5236.0,5236.0,17712.599609375,5.800000190734863,,59.0,73.0,224.3999938964844,254.6000061035156,15.5,-0.0293576326221227,,,93.0,79.98394012451172,174.0,158.31671142578125,1387.0,,9.0,162.0,,,,,4072064.0
2166945451,"Feb 22, 2019, 1:00:22 PM",Morning Run,Run,,0:37:53,4.37,176.0,65.0,,2273.0,2273.0,7045.89990234375,5.599999904632568,,15.0,37.0,226.0,253.8000030517578,21.200000762939453,-0.2668218314647674,,,91.0,79.62428283691406,176.0,156.58766174316406,596.0,,16.0,65.0,,,,,4072064.0
2169170623,"Feb 23, 2019, 12:55:16 PM",Warm up,Run,,0:10:10,1.12,154.0,9.0,,610.0,610.0,1804.4000244140625,4.800000190734863,,3.0,3.0,202.0,205.8000030517578,11.399999618530272,-0.0332520492374897,,,82.0,78.56097412109375,154.0,142.47386169433594,142.0,,21.0,9.0,,,,,4072064.0
2169317109,"Feb 23, 2019, 1:31:40 PM",El Taco 5k - 1st overall,Run,"I was right on pace for 20 minutes which was great considering the tight course with sharp turns and pedestrians, too bad the course was short. I’ll try again for sub 20 next month but overall pretty happy with the effort and the win!",0:19:22,2.98,185.0,32.0,,1162.0,1162.0,4808.2998046875,7.199999809265137,,9.0,15.0,195.8000030517578,203.0,9.899999618530272,-0.0457542166113853,,,93.0,82.6709976196289,185.0,154.67703247070312,304.0,,18.0,32.0,,,,,4072040.0
2169370738,"Feb 23, 2019, 2:03:53 PM",Cool down,Run,,0:08:46,1.04,159.0,10.0,,526.0,526.0,1675.5,4.699999809265137,,1.0,7.0,198.3999938964844,204.3999938964844,16.0,-0.2626081705093384,,,82.0,80.30326080322266,159.0,147.6164093017578,131.0,,19.0,10.0,,,,,4072064.0
2172543812,"Feb 24, 2019, 1:34:39 PM",Morning Run,Run,,2:14:39,12.59,176.0,144.0,,8079.0,7066.0,20266.30078125,5.300000190734863,,99.0,137.0,209.3999938964844,253.8000030517578,37.5,-0.1460552811622619,,,83.0,78.43386840820312,176.0,148.5746612548828,1623.0,,14.0,144.0,,,,,
2176705080,"Feb 26, 2019, 1:00:31 PM",Morning Run,Run,,0:46:48,5.36,177.0,71.0,,2808.0,2696.0,8624.7001953125,5.400000095367432,,23.0,35.0,225.8000030517578,254.6000061035156,12.899999618530272,-0.0626108720898628,,,87.0,80.78790283203125,177.0,153.5240020751953,688.0,,16.0,71.0,,,,,4072064.0
